"","siteid","sitename","primary","datasetid","publicationid","pubtypeid","pubtype","year","citation","articletitle","journal","volume","issue","pages","citationnumber","doi","booktitle","numvolumes","edition","volumetitle","seriestitle","seriesvolume","publisher","url","city","state","country","originallanguage","notes","author_order","author_familyname","author_givennames"
"192","5100","Lehigh",NA,"6383","2639","0","Legacy","1959","Laxson, D. D. 1959. Excavations in Dade County during 1957. Florida Anthropologist 12(1):1-7.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Laxson","D. D."
"193","5113","Turner River Jungle Gardens",NA,"6397","2640","0","Legacy","1966","Laxson, D. D. 1966. The Turner River Jungle Gardens site. Florida Anthropologist 19(4):125-134.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Laxson","D. D."
"194","5093","Fort Walton Temple Mound",NA,"6376","2641","0","Legacy","1970","Lazarus, Y. W. 1970. Salvage archaeology at Fort Walton Beach, Florida. Florida Anthropologist 23(1):29-42.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Lazarus","Y. W."
"195","5235","St. Johns River Power Park Site 8DU634 [JEA Borrow Pit]",NA,"6538","2642","0","Legacy","1984","Lee, C. H., I. R. Quitmyer, C. T. Espenshade, and R. E. Johnson. 1984. Estuarine adaptations during the late prehistoric period: archaeology of two shell midden sites on the St. Johns River. University of West Florida’s Office of Cultural and Archaeological Research Report of Investigations 5.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Lee","C. H."
"196","5235","St. Johns River Power Park Site 8DU634 [JEA Borrow Pit]",NA,"6538","2642","0","Legacy","1984","Lee, C. H., I. R. Quitmyer, C. T. Espenshade, and R. E. Johnson. 1984. Estuarine adaptations during the late prehistoric period: archaeology of two shell midden sites on the St. Johns River. University of West Florida’s Office of Cultural and Archaeological Research Report of Investigations 5.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","Quitmyer","Irvy R."
"197","5235","St. Johns River Power Park Site 8DU634 [JEA Borrow Pit]",NA,"6538","2642","0","Legacy","1984","Lee, C. H., I. R. Quitmyer, C. T. Espenshade, and R. E. Johnson. 1984. Estuarine adaptations during the late prehistoric period: archaeology of two shell midden sites on the St. Johns River. University of West Florida’s Office of Cultural and Archaeological Research Report of Investigations 5.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","Espenshade","C. T."
"198","5235","St. Johns River Power Park Site 8DU634 [JEA Borrow Pit]",NA,"6538","2642","0","Legacy","1984","Lee, C. H., I. R. Quitmyer, C. T. Espenshade, and R. E. Johnson. 1984. Estuarine adaptations during the late prehistoric period: archaeology of two shell midden sites on the St. Johns River. University of West Florida’s Office of Cultural and Archaeological Research Report of Investigations 5.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","Johnson","R. E."
"199","5236","St. Johns River Power Park Site 8DU669",NA,"6539","2642","0","Legacy","1984","Lee, C. H., I. R. Quitmyer, C. T. Espenshade, and R. E. Johnson. 1984. Estuarine adaptations during the late prehistoric period: archaeology of two shell midden sites on the St. Johns River. University of West Florida’s Office of Cultural and Archaeological Research Report of Investigations 5.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Lee","C. H."
"200","5236","St. Johns River Power Park Site 8DU669",NA,"6539","2642","0","Legacy","1984","Lee, C. H., I. R. Quitmyer, C. T. Espenshade, and R. E. Johnson. 1984. Estuarine adaptations during the late prehistoric period: archaeology of two shell midden sites on the St. Johns River. University of West Florida’s Office of Cultural and Archaeological Research Report of Investigations 5.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","Quitmyer","Irvy R."
"201","5236","St. Johns River Power Park Site 8DU669",NA,"6539","2642","0","Legacy","1984","Lee, C. H., I. R. Quitmyer, C. T. Espenshade, and R. E. Johnson. 1984. Estuarine adaptations during the late prehistoric period: archaeology of two shell midden sites on the St. Johns River. University of West Florida’s Office of Cultural and Archaeological Research Report of Investigations 5.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","Espenshade","C. T."
"202","5236","St. Johns River Power Park Site 8DU669",NA,"6539","2642","0","Legacy","1984","Lee, C. H., I. R. Quitmyer, C. T. Espenshade, and R. E. Johnson. 1984. Estuarine adaptations during the late prehistoric period: archaeology of two shell midden sites on the St. Johns River. University of West Florida’s Office of Cultural and Archaeological Research Report of Investigations 5.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","Johnson","R. E."
"203","5177","Haile 11B",NA,"6473","2652","1","Journal Article","1965","Ligon, J.D. 1965. A Pleistocene avifauna from Haile, Florida. Bulletin of the Florida State Museum 10(4):127-158.","A Pleistocene avifauna from Haile, Florida","Bulletin of the Florida State Museum","10","4","127-158",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Ligon","J. David"
"204","5125","Old Oak",NA,"6409","2707","0","Legacy","1977","Luer, G. M. 1977. Excavations at the Old Oak site, Sarasota, Florida: a late Weeden Island-Safety Harbor period site. Florida Anthropologist 30(2):37-55.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Luer","G. M."
"205","5127","Roberts Bay",NA,"6411","2707","0","Legacy","1977","Luer, G. M. 1977. Excavations at the Old Oak site, Sarasota, Florida: a late Weeden Island-Safety Harbor period site. Florida Anthropologist 30(2):37-55.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Luer","G. M."
"206","5149","Myakkahatchee [8SO397]",NA,"6445","2708","0","Legacy","1987","Luer, G., M. Almy, D. Ste. Claire, and R. Austin. 1987. The Myakkahatchee site (8SO397), a large multi-period inland from the Shore site in Sarasota County, Florida. Florida Anthropologist 40(2):137-153.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Luer","G. M."
"207","5149","Myakkahatchee [8SO397]",NA,"6445","2708","0","Legacy","1987","Luer, G., M. Almy, D. Ste. Claire, and R. Austin. 1987. The Myakkahatchee site (8SO397), a large multi-period inland from the Shore site in Sarasota County, Florida. Florida Anthropologist 40(2):137-153.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","Almy","M."
"208","5149","Myakkahatchee [8SO397]",NA,"6445","2708","0","Legacy","1987","Luer, G., M. Almy, D. Ste. Claire, and R. Austin. 1987. The Myakkahatchee site (8SO397), a large multi-period inland from the Shore site in Sarasota County, Florida. Florida Anthropologist 40(2):137-153.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","Ste. Claire","D."
"209","5149","Myakkahatchee [8SO397]",NA,"6445","2708","0","Legacy","1987","Luer, G., M. Almy, D. Ste. Claire, and R. Austin. 1987. The Myakkahatchee site (8SO397), a large multi-period inland from the Shore site in Sarasota County, Florida. Florida Anthropologist 40(2):137-153.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","Austin","R. J."
"210","5172","Mefford Cave I",NA,"6468","2718","0","Legacy","1983","Lundelius, E. L., Jr., R. W. Graham, E. Anderson, J. Guilday, J. A. Holman, D. W. Steadman, and S. D. Webb. 1983. Terrestrial vertebrate faunas. Pages 311-353 in Late-Quaternary environments of the United States: volume 1, The late Pleistocene (S. C. Porter, editor), University of Minnesota Press, Minneapolis, Minnesota, USA.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Lundelius","Ernest L."
"211","5172","Mefford Cave I",NA,"6468","2718","0","Legacy","1983","Lundelius, E. L., Jr., R. W. Graham, E. Anderson, J. Guilday, J. A. Holman, D. W. Steadman, and S. D. Webb. 1983. Terrestrial vertebrate faunas. Pages 311-353 in Late-Quaternary environments of the United States: volume 1, The late Pleistocene (S. C. Porter, editor), University of Minnesota Press, Minneapolis, Minnesota, USA.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","Graham","Russell W."
"212","5172","Mefford Cave I",NA,"6468","2718","0","Legacy","1983","Lundelius, E. L., Jr., R. W. Graham, E. Anderson, J. Guilday, J. A. Holman, D. W. Steadman, and S. D. Webb. 1983. Terrestrial vertebrate faunas. Pages 311-353 in Late-Quaternary environments of the United States: volume 1, The late Pleistocene (S. C. Porter, editor), University of Minnesota Press, Minneapolis, Minnesota, USA.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","Anderson","Elaine"
"213","5172","Mefford Cave I",NA,"6468","2718","0","Legacy","1983","Lundelius, E. L., Jr., R. W. Graham, E. Anderson, J. Guilday, J. A. Holman, D. W. Steadman, and S. D. Webb. 1983. Terrestrial vertebrate faunas. Pages 311-353 in Late-Quaternary environments of the United States: volume 1, The late Pleistocene (S. C. Porter, editor), University of Minnesota Press, Minneapolis, Minnesota, USA.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","Guilday","John E."
"214","5172","Mefford Cave I",NA,"6468","2718","0","Legacy","1983","Lundelius, E. L., Jr., R. W. Graham, E. Anderson, J. Guilday, J. A. Holman, D. W. Steadman, and S. D. Webb. 1983. Terrestrial vertebrate faunas. Pages 311-353 in Late-Quaternary environments of the United States: volume 1, The late Pleistocene (S. C. Porter, editor), University of Minnesota Press, Minneapolis, Minnesota, USA.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","Holman","J. Alan"
"215","5172","Mefford Cave I",NA,"6468","2718","0","Legacy","1983","Lundelius, E. L., Jr., R. W. Graham, E. Anderson, J. Guilday, J. A. Holman, D. W. Steadman, and S. D. Webb. 1983. Terrestrial vertebrate faunas. Pages 311-353 in Late-Quaternary environments of the United States: volume 1, The late Pleistocene (S. C. Porter, editor), University of Minnesota Press, Minneapolis, Minnesota, USA.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","Steadman","David W."
"216","5172","Mefford Cave I",NA,"6468","2718","0","Legacy","1983","Lundelius, E. L., Jr., R. W. Graham, E. Anderson, J. Guilday, J. A. Holman, D. W. Steadman, and S. D. Webb. 1983. Terrestrial vertebrate faunas. Pages 311-353 in Late-Quaternary environments of the United States: volume 1, The late Pleistocene (S. C. Porter, editor), University of Minnesota Press, Minneapolis, Minnesota, USA.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","Webb","S. David"
"217","5173","Eichelberger Cave",NA,"6469","2718","0","Legacy","1983","Lundelius, E. L., Jr., R. W. Graham, E. Anderson, J. Guilday, J. A. Holman, D. W. Steadman, and S. D. Webb. 1983. Terrestrial vertebrate faunas. Pages 311-353 in Late-Quaternary environments of the United States: volume 1, The late Pleistocene (S. C. Porter, editor), University of Minnesota Press, Minneapolis, Minnesota, USA.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Lundelius","Ernest L."
"218","5173","Eichelberger Cave",NA,"6469","2718","0","Legacy","1983","Lundelius, E. L., Jr., R. W. Graham, E. Anderson, J. Guilday, J. A. Holman, D. W. Steadman, and S. D. Webb. 1983. Terrestrial vertebrate faunas. Pages 311-353 in Late-Quaternary environments of the United States: volume 1, The late Pleistocene (S. C. Porter, editor), University of Minnesota Press, Minneapolis, Minnesota, USA.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","Graham","Russell W."
"219","5173","Eichelberger Cave",NA,"6469","2718","0","Legacy","1983","Lundelius, E. L., Jr., R. W. Graham, E. Anderson, J. Guilday, J. A. Holman, D. W. Steadman, and S. D. Webb. 1983. Terrestrial vertebrate faunas. Pages 311-353 in Late-Quaternary environments of the United States: volume 1, The late Pleistocene (S. C. Porter, editor), University of Minnesota Press, Minneapolis, Minnesota, USA.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","Anderson","Elaine"
"220","5173","Eichelberger Cave",NA,"6469","2718","0","Legacy","1983","Lundelius, E. L., Jr., R. W. Graham, E. Anderson, J. Guilday, J. A. Holman, D. W. Steadman, and S. D. Webb. 1983. Terrestrial vertebrate faunas. Pages 311-353 in Late-Quaternary environments of the United States: volume 1, The late Pleistocene (S. C. Porter, editor), University of Minnesota Press, Minneapolis, Minnesota, USA.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","Guilday","John E."
"221","5173","Eichelberger Cave",NA,"6469","2718","0","Legacy","1983","Lundelius, E. L., Jr., R. W. Graham, E. Anderson, J. Guilday, J. A. Holman, D. W. Steadman, and S. D. Webb. 1983. Terrestrial vertebrate faunas. Pages 311-353 in Late-Quaternary environments of the United States: volume 1, The late Pleistocene (S. C. Porter, editor), University of Minnesota Press, Minneapolis, Minnesota, USA.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","Holman","J. Alan"
"222","5173","Eichelberger Cave",NA,"6469","2718","0","Legacy","1983","Lundelius, E. L., Jr., R. W. Graham, E. Anderson, J. Guilday, J. A. Holman, D. W. Steadman, and S. D. Webb. 1983. Terrestrial vertebrate faunas. Pages 311-353 in Late-Quaternary environments of the United States: volume 1, The late Pleistocene (S. C. Porter, editor), University of Minnesota Press, Minneapolis, Minnesota, USA.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","Steadman","David W."
"223","5173","Eichelberger Cave",NA,"6469","2718","0","Legacy","1983","Lundelius, E. L., Jr., R. W. Graham, E. Anderson, J. Guilday, J. A. Holman, D. W. Steadman, and S. D. Webb. 1983. Terrestrial vertebrate faunas. Pages 311-353 in Late-Quaternary environments of the United States: volume 1, The late Pleistocene (S. C. Porter, editor), University of Minnesota Press, Minneapolis, Minnesota, USA.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","Webb","S. David"
"224","5194","Withlacoochee River 7A",NA,"6492","2772","1","Journal Article","1969","Martin, R.A. 1969. Taxonomy of the giant Pleistocene beaver Castoroides from Florida. Journal of Paleontology 43(4):1033-1041.","Taxonomy of the giant Pleistocene beaver Castoroides from Florida","Journal of Paleontology","43","4","1033-1041",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Martin","Robert A."
"225","14435","Santa Fe River 1 (includes 1A & 1B)","FALSE","22598","2772","1","Journal Article","1969","Martin, R.A. 1969. Taxonomy of the giant Pleistocene beaver Castoroides from Florida. Journal of Paleontology 43(4):1033-1041.","Taxonomy of the giant Pleistocene beaver Castoroides from Florida","Journal of Paleontology","43","4","1033-1041",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Martin","Robert A."
"226","14436","Santa Fe River 15A","FALSE","22599","2772","1","Journal Article","1969","Martin, R.A. 1969. Taxonomy of the giant Pleistocene beaver Castoroides from Florida. Journal of Paleontology 43(4):1033-1041.","Taxonomy of the giant Pleistocene beaver Castoroides from Florida","Journal of Paleontology","43","4","1033-1041",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Martin","Robert A."
"227","16039","Waccasassa River 2","TRUE","24747","2772","1","Journal Article","1969","Martin, R.A. 1969. Taxonomy of the giant Pleistocene beaver Castoroides from Florida. Journal of Paleontology 43(4):1033-1041.","Taxonomy of the giant Pleistocene beaver Castoroides from Florida","Journal of Paleontology","43","4","1033-1041",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Martin","Robert A."
"228","16059","Waccasassa River 7","TRUE","24777","2772","1","Journal Article","1969","Martin, R.A. 1969. Taxonomy of the giant Pleistocene beaver Castoroides from Florida. Journal of Paleontology 43(4):1033-1041.","Taxonomy of the giant Pleistocene beaver Castoroides from Florida","Journal of Paleontology","43","4","1033-1041",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Martin","Robert A."
"229","16208","Withlacoochee River 5G","TRUE","25069","2772","1","Journal Article","1969","Martin, R.A. 1969. Taxonomy of the giant Pleistocene beaver Castoroides from Florida. Journal of Paleontology 43(4):1033-1041.","Taxonomy of the giant Pleistocene beaver Castoroides from Florida","Journal of Paleontology","43","4","1033-1041",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Martin","Robert A."
"230","16580","Orange Springs 1","TRUE","26010","2772","1","Journal Article","1969","Martin, R.A. 1969. Taxonomy of the giant Pleistocene beaver Castoroides from Florida. Journal of Paleontology 43(4):1033-1041.","Taxonomy of the giant Pleistocene beaver Castoroides from Florida","Journal of Paleontology","43","4","1033-1041",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Martin","Robert A."
"231","22065","Payne's Prairie [Locality III]","TRUE","38128","2772","1","Journal Article","1969","Martin, R.A. 1969. Taxonomy of the giant Pleistocene beaver Castoroides from Florida. Journal of Paleontology 43(4):1033-1041.","Taxonomy of the giant Pleistocene beaver Castoroides from Florida","Journal of Paleontology","43","4","1033-1041",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Martin","Robert A."
"232","22418","Suwannee River","TRUE","38828","2772","1","Journal Article","1969","Martin, R.A. 1969. Taxonomy of the giant Pleistocene beaver Castoroides from Florida. Journal of Paleontology 43(4):1033-1041.","Taxonomy of the giant Pleistocene beaver Castoroides from Florida","Journal of Paleontology","43","4","1033-1041",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Martin","Robert A."
"233","23623","Cypress Springs","TRUE","40871","2772","1","Journal Article","1969","Martin, R.A. 1969. Taxonomy of the giant Pleistocene beaver Castoroides from Florida. Journal of Paleontology 43(4):1033-1041.","Taxonomy of the giant Pleistocene beaver Castoroides from Florida","Journal of Paleontology","43","4","1033-1041",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Martin","Robert A."
"234","5178","Haile 14A [Haile XIVA]","TRUE","6474","2773","2","Book Chapter","1974","Martin, R.A. 1974. Fossil vertebrates from the Haile XIVA fauna, Alachua County. Pages 100-113 in S.D. Webb, editor. Pleistocene mammals of Florida. University of Florida Presses, Gainesville, Florida, USA.","Fossil vertebrates from the Haile XIVA fauna, Alachua County",NA,NA,NA,"100-113",NA,NA,"Pleistocene mammals of Florida",NA,NA,NA,NA,NA,"University of Florida Presses",NA,"Gainesville","Florida","USA",NA,NA,"1","Martin","Robert A."
"235","5092","Devil's Den",NA,"6375","2774","0","Legacy","1974","Martin, R. A., and S. D. Webb. 1974. Late Pleistocene mammals from the Devil's Den fauna, Levi County. Pages 114-145 in Pleistocene mammals of Florida (S. D. Webb, editor), University of Florida Presses, Gainesville.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Martin","Robert A."
"236","5092","Devil's Den",NA,"6375","2774","0","Legacy","1974","Martin, R. A., and S. D. Webb. 1974. Late Pleistocene mammals from the Devil's Den fauna, Levi County. Pages 114-145 in Pleistocene mammals of Florida (S. D. Webb, editor), University of Florida Presses, Gainesville.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","Webb","S. David"
"237","5147","Warm Mineral Spring [8SO19]",NA,"6443","2802","0","Legacy","1990","McDonald, H. G. 1990. Understanding the paleoecology of fossil vertebrates: contributions of submerged sites. Pages 273-290 in Diving for science… 1990 (W. C. Jaap, editor), American Academy of Underwater Sciences, Tenth Annual Scientific Diving Symposium, University of South Florida, St. Petersburg.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","McDonald","H. Gregory"
"238","5088","Arch Creek [8DA23]",NA,"6371","2856","0","Legacy","1975","Miami-West India Archaeological and Broward County Archaeological Society. 1975. The Arch Creek site, Dade County. Florida Anthropologist 28(1):1-13.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Miami-West India Archaeological and Broward County Archaeological Society",NA
